symbol,mfr,fp
ARRY,0.6215722533415868,down
ARRY,0.35381631652857615,up
ARRY,0.1396946465967004,none
ARRY,1.1818181818181817,up
ARRY,0.19170246015237513,none
ARRY,0.5816216339936127,down
BH,0.12570638861089667,none
BH,0.07123595966239593,none
BH,0.2236783321432343,up
BH,0.18850964766282297,up
BH,0.2895025212570175,up
BH,0.2031067600806955,up
BH,0.03186287308897495,none
BH,0.17086225940719912,none
BH,0.19818434378975813,none
BH,0.32127959395029637,up
BH,0.03215536038367772,none
BH,0.18147780845067318,none
BORR,-0.012820599796761756,down
BORR,0.7295080701755758,up
BORR,0.015836303935193863,down
BORR,0.14354850037876066,none
BORR,0.03285963346836174,down
BORR,0.7364341672685657,up
BORR,0.4775410800667901,up
BORR,0.5023040902518667,up
BORR,0.5209424199773303,up
BORR,0.6073902490982395,up
BORR,0.17495403559024258,down
BORR,0.1610044384400875,none
BKSY,0.8769841487595706,up
BKSY,0.3277778712319763,down
BKSY,0.6678799186035917,up
BKSY,0.922680365493213,down
BKSY,0.03414637867997339,down
BKSY,0.4295774878454792,up
BKSY,1.3882450797746992,up
BKSY,0.09278341393273903,down
BKSY,0.5520000457763672,up
BKSY,0.31858408480021416,none
BKSY,0.11111111111111116,down
BKSY,0.36697244395331685,none
KREF,0.20538178350821035,up
KREF,0.05728296818555911,none
KREF,0.13614383813893638,up
KREF,0.2923406502906791,up
KREF,0.021651924483373497,none
KREF,0.058823381382417717,down
KREF,0.10981546121496799,none
KREF,0.03687040944633524,down
KREF,0.04249535921257608,down
KREF,0.06202121612845679,down
KREF,0.01486700066050406,down
KREF,0.07013812704155509,none
HPP-PC,0.27115591907137127,up
HPP-PC,0.13649649461216407,none
HPP-PC,0.015224954727575346,none
HPP-PC,0.27488161804408806,up
HPP-PC,0.016289357103050905,down
HPP-PC,0.03544317820339504,down
HPP-PC,0.20702831665452925,none
HPP-PC,0.24404264214867277,up
HPP-PC,0.08734843483347987,none
HPP-PC,0.2835093611376647,up
HPP-PC,0.19865758152106539,up
HPP-PC,0.05085145672793878,none
OWLT,0.5816558882888172,up
OWLT,0.4044944422215855,up
OWLT,0.20933159389280798,down
OWLT,0.38659794031628003,down
OWLT,0.3220779413798147,none
OWLT,1.0121456953934609,up
OWLT,0.16319442801900208,none
OWLT,1.2755101097469197,up
OWLT,0.23663101288945665,none
OWLT,0.46994530108450117,up
OWLT,0.4013452794939283,up
OWLT,0.23394493062113186,down
NICH,1.199999955296517,none
NICH,0.3125000623653531,down
NICH,0.8333333548917266,up
NICH,0.13333335028757798,down
NICH,0.2500000198682544,none
NICH,0.4473683888046205,none
NICH,3.151223032930792,down
NICH,0.3055555591486212,down
NICH,0.2500000198682544,none
NICH,0.3685340569247466,none
NICH,0.22838903959050572,down
NICH,2.420000025331974,up
AMJB,0.0042483441130511945,down
AMJB,0.03898439214977212,down
AMJB,0.1209113131305315,up
AMJB,0.029806817284109943,none
AMJB,0.07697962592552998,down
AMJB,0.04836775939118443,down
AMJB,0.018349902916228178,down
AMJB,0.1782956209998392,up
AMJB,0.07449914465216168,up
AMJB,0.09400351612173119,up
AMJB,0.028795866714391938,none
AMJB,0.12533676827417728,up
GTCH,0.10714290022444706,down
GTCH,1.0,none
GTCH,0.0,none
GTCH,0.522193165606434,none
GTCH,0.0,none
GTCH,0.0,none
GTCH,0.7999998835846838,down
GTCH,0.16666664510827345,none
GTCH,0.4333333695514332,none
GTCH,0.5899999661337243,down
GTCH,0.0,down
GTCH,0.0,none
REOS,0.19866444301873143,none
REOS,0.9340205789638625,up
REOS,1.7289719027466668,down
REOS,0.0,down
REOS,0.06007072347419973,none
REOS,0.13953481521910982,none
REOS,0.45454547507047005,none
REOS,0.11666671944161378,none
REOS,0.35523610193281363,none
REOS,0.6491227496877454,none
REOS,0.10829104036140991,none
REOS,0.229773436642426,up
PSN,0.08784121544776369,none
PSN,0.0425683935316159,none
PSN,0.03367083275162841,down
PSN,0.1572067863773572,up
PSN,0.17843036626634334,up
PSN,0.09279607243620913,none
PSN,0.06145931224670065,down
PSN,0.005661623732108989,down
PSN,0.1638402732558628,up
PSN,0.04574526063347695,none
PSN,0.013541338792440127,down
PSN,0.15276880361772371,up
TDW,0.5525254962327648,up
TDW,0.4287689998824462,up
TDW,0.1592458081851036,none
TDW,0.19239738326719746,up
TDW,0.10021752773282344,down
TDW,0.17703965593669801,none
TDW,0.42745406474870595,up
TDW,0.03270196320575813,down
TDW,0.32306988109837675,none
TDW,0.34407099967240273,up
TDW,0.517536390752932,up
TDW,0.026463167713580926,down
NYT,0.14536276795698733,none
NYT,0.08359349702205887,down
NYT,0.22037566491541272,up
NYT,0.03242431534851464,none
NYT,0.12434863465906099,up
NYT,0.06314141792376726,none
NYT,0.030800241647464865,down
NYT,0.1967817068586486,up
NYT,0.07834111449286163,none
NYT,0.06325408310733072,none
NYT,0.07846503396728677,up
NYT,0.16059351548085354,up
MS-PA,0.007746475960960897,down
MS-PA,0.055833830843957655,none
MS-PA,0.030246615150661293,none
MS-PA,0.04984950265468924,up
MS-PA,0.030806284116099425,down
MS-PA,0.05212989538998447,none
MS-PA,0.07247942143714359,up
MS-PA,0.05568446912905056,up
MS-PA,0.03418595784907641,none
MS-PA,0.015082867734736327,none
MS-PA,0.006310953950351861,down
MS-PA,0.022609019746538284,down
UNTY,0.13966128659576094,none
UNTY,0.18336644993056717,up
UNTY,0.014402799919693843,down
UNTY,0.1906082924611825,up
UNTY,0.02508488494488126,none
UNTY,0.05208695738910363,none
UNTY,0.35640932840545947,up
UNTY,0.1572748739762151,up
UNTY,0.018123693716982636,none
UNTY,0.12025851568041124,none
UNTY,0.07729468359347047,none
UNTY,0.20421899849672331,up
KAVL,0.025252500926581378,down
KAVL,1.6822559185690689,up
KAVL,1.3421588268349094,up
KAVL,-0.0012804695350059347,down
KAVL,0.06932771346695543,down
KAVL,0.02953019365104681,none
KAVL,0.008928562875609058,down
KAVL,1.9323308041544704,up
KAVL,0.08108111010696084,down
KAVL,3.506976349099787,down
KAVL,0.0,down
KAVL,0.539473610828386,down
VBIO,0.656804649416072,up
VBIO,0.20000004174771369,down
VBIO,2.4456929334708692,up
VBIO,2.3454544824017005,up
VBIO,0.40350874467360054,down
VBIO,1.6000000448787914,up
VBIO,0.35227269250093785,down
VBIO,2.081433446175965,up
VBIO,1.2244897510582695,up
VBIO,0.37096774193548376,down
VBIO,0.0535331889319024,down
VBIO,0.032418952618453956,down
AZZTF,0.5333333705862371,up
AZZTF,0.1261261116131862,none
AZZTF,0.27777771262352524,up
AZZTF,0.1000000186264518,none
AZZTF,0.17777768947460393,none
AZZTF,0.012269963327602884,down
AZZTF,0.0645161631452178,down
AZZTF,0.2649572954366659,none
AZZTF,0.10000000000000009,down
AZZTF,0.2500000570197509,up
AZZTF,0.3529411055740639,none
AZZTF,0.2578124281499219,down
VIVC,0.4324323366470293,down
VIVC,1.7209300675090495,up
VIVC,0.34523813156178873,none
VIVC,0.8928570326189611,up
VIVC,-0.01960782480441492,down
VIVC,0.324999908730389,down
VIVC,0.16228063840495888,down
VIVC,0.1294118307041061,down
VIVC,0.344569330194453,up
VIVC,0.12280707184664652,down
VIVC,0.271739136068492,down
VIVC,0.0,down
SAJ,0.011623219460461742,none
SAJ,0.021521327352703956,up
SAJ,0.022405744047208298,up
SAJ,0.024052535444028855,up
SAJ,0.05333809425133995,none
SAJ,0.011553835093890186,none
SAJ,0.027357854179203667,down
SAJ,0.016087767601995484,none
SAJ,0.012279693067311692,none
SAJ,0.011030095479926283,none
SAJ,0.012506927223244313,none
SAJ,0.037628801611978124,up
ZSL,0.10157860920899875,down
ZSL,0.3066761586029334,up
ZSL,-0.049777149136858156,down
ZSL,0.23869616132342952,up
ZSL,-0.0016051119638154088,down
ZSL,0.0030052132091811234,down
ZSL,0.031165248336781692,down
ZSL,0.05147753753118911,down
ZSL,0.03480042612161083,down
ZSL,-0.008130081300813052,down
ZSL,0.45060157347438246,up
ZSL,0.40204373154078943,up
CHRD,0.0413394929261266,down
CHRD,0.07620919313677876,none
CHRD,0.02163373399659907,none
CHRD,0.2041724969830414,up
CHRD,0.06639089002968812,none
CHRD,0.031154482602796296,down
CHRD,0.18939102865317725,up
CHRD,0.058698362897350975,down
CHRD,0.09016799308356616,down
CHRD,0.2128868772525334,none
CHRD,0.0156988313133819,down
CHRD,0.0704002708768372,down
ARDT,0.09554136000435731,down
ARDT,0.18802761776469135,up
ARDT,0.07445596864694481,none
ARDT,-0.00454248510819899,down
ARDT,0.07634110451096476,none
ARDT,0.09746835083939343,none
ARDT,0.05667277963579287,none
ARDT,0.07816095633147135,none
ARDT,0.0333730299777677,down
ARDT,0.1312216999309126,none
ARDT,0.1680545238923572,none
ARDT,0.05749720805658054,none
KMB,0.08959029777389116,up
KMB,0.037686109496143816,none
KMB,0.17946870493457712,up
KMB,0.14352396574688053,up
KMB,0.02665884003553831,down
KMB,0.08026841411989238,none
KMB,0.025414366624442408,down
KMB,0.03890359785460573,none
KMB,0.04413235953638206,none
KMB,0.08009593183388586,down
KMB,0.038125612206363124,down
KMB,0.05108232000496149,none
SBUX,0.04001561642857032,none
SBUX,0.2876528282501143,up
SBUX,0.0515346514956625,none
SBUX,0.23317652726409,up
SBUX,0.05451260188383866,none
SBUX,0.04474080116978807,down
SBUX,0.20532261972629695,up
SBUX,0.16725905865973734,up
SBUX,0.07141161572593235,down
SBUX,0.037724088455866056,down
SBUX,0.16309660754377275,up
SBUX,0.026763231877291238,none
AAON,0.10102010964087871,none
AAON,0.2359737983846204,up
AAON,0.3156091721166301,up
AAON,0.11405525336440481,down
AAON,0.3119935117454238,up
AAON,0.07971295772296538,none
AAON,0.326309114655293,up
AAON,0.0064200782002399315,down
AAON,0.2286186264037524,up
AAON,0.1420016049139643,down
AAON,0.1777732671989085,up
AAON,0.12572284670505307,none
SOAR,0.07751193654885769,down
SOAR,0.12030087147151569,none
SOAR,1.56565635821531,down
SOAR,0.991150364435665,up
SOAR,0.42195120315869494,up
SOAR,1.7770706638042402,up
SOAR,0.027397266722235525,down
SOAR,0.011133614644504464,down
SOAR,0.3371560629497248,down
SOAR,0.016634080292601494,up
SOAR,0.9908676028582213,up
SOAR,0.06888360831866924,down
BELFB,0.13614922465517343,none
BELFB,0.05952384841080005,none
BELFB,0.7128633920941971,up
BELFB,0.07323327721656936,none
BELFB,0.19462598569433776,up
BELFB,0.0997142215129494,none
BELFB,0.41144437057984984,up
BELFB,0.10012177705975578,down
BELFB,0.1579109052139147,up
BELFB,0.1059621203847172,none
BELFB,0.13125184485693953,none
BELFB,0.17709192531480844,none
BLNC,0.0,down
BLNC,0.0,down
BLNC,0.0,down
BLNC,-0.11999998092651365,down
BLNC,0.0,down
JUVF,0.07681406731821716,up
JUVF,0.3741133503226268,down
JUVF,0.12389964011412746,up
JUVF,0.05271532673230883,down
JUVF,0.5121950958189139,up
JUVF,0.14800012211163205,up
JUVF,0.011881319763560994,down
JUVF,0.06451601129639983,up
JUVF,0.07681406731821716,up
JUVF,0.04388965058464711,down
JUVF,0.052805281591514985,up
JUVF,-0.0012121939707396834,down
ADC-PA,0.014381126460858429,none
ADC-PA,0.037829490589259995,down
ADC-PA,0.09819712953872162,up
ADC-PA,0.05700519974642515,down
ADC-PA,0.026330586756873053,down
ADC-PA,0.016942215688111606,none
ADC-PA,0.10667843743325633,up
ADC-PA,0.1049024182897369,up
ADC-PA,0.034705045738428586,none
ADC-PA,0.15516027932279997,up
ADC-PA,0.01821960051154603,none
ADC-PA,0.0028430816624887,down
ARTNB,0.0416668394797175,down
ARTNB,0.013333202087603357,up
ARTNB,0.02258078609622305,up
ARTNB,0.10144938164180695,down
ARTNB,0.04456831785429172,down
ARTNB,0.013333202087603357,up
ARTNB,0.013333202087603357,up
ARTNB,0.11764687225722881,up
ARTNB,0.11764687225722881,up
ARTNB,0.02258078609622305,up
ARTNB,0.019779104260413183,up
ARTNB,0.0416668394797175,down
IMMR,0.08014583681595688,none
IMMR,0.05782793821442156,down
IMMR,0.007394772810371819,down
IMMR,0.2789317215102456,up
IMMR,0.22967180593188563,up
IMMR,0.04136713999037611,down
IMMR,0.080691695596675,none
IMMR,0.1767289055935417,none
IMMR,0.31428594598102566,up
IMMR,0.1449702945615685,down
IMMR,-0.011464866777470384,down
IMMR,0.06060603754166416,down
DRIO,0.24999996733992158,down
DRIO,0.048104944210401124,down
DRIO,1.2302158885438739,up
DRIO,0.05874126862824358,down
DRIO,0.3681591780143627,none
DRIO,0.014285677955264031,down
DRIO,0.6782178339356588,up
DRIO,0.2527686686868409,down
DRIO,0.19587635150155047,none
DRIO,0.2202797573559132,none
DRIO,0.48788928534569753,up
DRIO,0.24149661474807393,down
SGHT,0.11206687433295492,none
SGHT,2.7854888678833185,up
SGHT,0.3381295204656194,none
SGHT,0.0202381052397822,down
SGHT,0.2343490251288567,none
SGHT,0.16528925098736824,none
SGHT,0.06351797260640368,down
SGHT,0.11815978270081029,down
SGHT,0.3815261221065056,up
SGHT,0.5869415444361832,up
SGHT,0.09059241785690442,down
SGHT,0.16631582159745073,down
KFY,-0.004771822402184656,down
KFY,0.06741131910074527,none
KFY,0.022833409479241285,none
KFY,0.12651335083806425,none
KFY,0.01307830138478594,down
KFY,0.03096764554248299,down
KFY,0.051062731792852034,none
KFY,0.1493710721472976,up
KFY,0.25839648232139734,up
KFY,0.06588818874753044,down
KFY,0.15604122561161127,up
KFY,0.02272064110898575,down
APD,0.050843212207247745,down
APD,0.10714689494668139,up
APD,0.0520320531871723,none
APD,-0.011865907989577651,down
APD,0.051253412517322294,down
APD,0.023348273939982844,none
APD,0.002658632554132012,down
APD,0.03889352999089324,down
APD,0.03456103367175367,down
APD,0.0653252651880154,none
APD,0.044259178595117854,none
APD,0.1436564791638255,up
JBLU,0.26591224780154143,up
JBLU,0.00990093307113904,down
JBLU,0.25,up
JBLU,0.36855035300593086,none
JBLU,0.410926366602824,up
JBLU,0.034106412360451976,down
JBLU,0.07048986387751688,down
JBLU,0.0782360878354369,down
JBLU,0.11096262011053071,down
JBLU,0.05955328998098919,down
JBLU,0.010835939821674634,down
JBLU,0.25382927873948047,up
ZTO,0.19413106509310052,down
ZTO,0.1196030714742955,none
ZTO,0.05730228234919843,none
ZTO,0.15044238631619566,up
ZTO,0.03851963590238161,down
ZTO,0.02980771590942144,down
ZTO,0.25097725454495246,up
ZTO,0.00932036304892514,none
ZTO,0.07220130795192525,down
ZTO,0.07630205014782998,none
ZTO,0.19636273695960682,up
ZTO,0.23391796605265958,down
DGX,0.06843149407932403,none
DGX,0.07327584925626818,none
DGX,0.019575010008007432,down
DGX,0.07161998135608849,none
DGX,0.06652684905744577,none
DGX,0.09606215337605861,up
DGX,0.22679160852666036,up
DGX,0.1781897758109119,up
DGX,0.019801385460059606,none
DGX,0.015569873296541248,down
DGX,0.12397573385834915,up
DGX,0.09694937060540565,up
MOB,2.773584769857703,up
MOB,0.012987000923330161,down
MOB,0.5928571836072578,up
MOB,0.5527950172590617,none
MOB,0.16393436375756276,none
MOB,1.310053762201341,up
MOB,0.5379309970615322,up
MOB,0.19871799574331117,none
MOB,0.32450331962347545,none
MOB,0.11627914713420862,none
MOB,-0.004739332208735791,down
MOB,0.7198335401859715,up
LICN,1.2999999523162842,up
LICN,0.29323306248923875,down
LICN,0.7438423703176147,up
LICN,0.5107913138450442,none
LICN,0.5000001259253097,up
LICN,0.6542055085607306,up
LICN,0.11947626892335239,none
LICN,-0.021276576317181495,down
LICN,0.30508472749833704,up
LICN,0.20020046038502892,down
LICN,1.509090864428475,up
LICN,0.12205123602913015,down
BGC,0.024553792388035234,down
BGC,0.06361601032929376,none
BGC,0.1993896070326564,up
BGC,0.192567169167424,up
BGC,0.1827676044190878,up
BGC,0.16188438378117342,none
BGC,0.11136861516048868,none
BGC,0.12989921794657522,none
BGC,0.12333530925892688,none
BGC,0.06349207701985393,down
BGC,0.1269696337591899,none
BGC,0.13116606569927014,none
CGC,0.28286853679537627,none
CGC,0.9958159633591139,up
CGC,0.0130434450895891,down
CGC,0.3355704676508393,none
CGC,0.07407409042651403,down
CGC,0.77064209949207,up
CGC,0.17453797219853273,none
CGC,0.4767802442610949,down
CGC,1.3564357791224166,up
CGC,0.9401820501008893,down
CGC,0.5740740556775794,up
CGC,1.1061948004283515,up
FNUC,0.22020723734273884,down
FNUC,0.3791946668484407,none
FNUC,0.19999994783319974,none
FNUC,0.03999997652493992,none
FNUC,0.14141416574008536,down
FNUC,4.340908958285921,down
FNUC,0.1339869782456764,down
FNUC,0.4103773470648595,down
FNUC,0.024896287537342632,down
FNUC,0.24736844289793058,none
FNUC,0.6065672008049581,up
FNUC,0.91626413411971,up
IPTNF,-0.03325420026329873,down
IPTNF,0.0,down
IPTNF,0.03305784334424655,down
IPTNF,0.0,down
IPTNF,0.0,down
IPTNF,0.3072727854652517,down
IPTNF,0.03305784334424655,down
IPTNF,0.00035103070358233346,down
IPTNF,0.0,none
IPTNF,0.4380000432332356,down
IPTNF,0.08695652549493671,down
IPTNF,0.03636365948301368,down
VECO,0.04911091474159979,down
VECO,0.13210648759276933,down
VECO,0.16287386838761275,none
VECO,0.08401860704900699,down
VECO,0.008906497443341044,down
VECO,0.01287107124756326,down
VECO,0.08837019005667912,down
VECO,0.03163259794989215,none
VECO,0.3230088593601499,up
VECO,0.2833562795279394,up
VECO,0.02605071122437863,down
VECO,0.14270392736466908,none
BLW,0.03052846803743181,down
BLW,0.1215899702407306,up
BLW,0.052647243928493515,up
BLW,0.09777138073120484,up
BLW,0.007033966122808044,down
BLW,0.015104196189122732,down
BLW,0.027660839927391878,down
BLW,0.02101289117618621,none
BLW,0.019825241896310075,none
BLW,0.02695019636584317,none
BLW,0.022063692129136392,none
BLW,0.01615161691671063,down
IXQUF,0.05508071589878383,none
IXQUF,0.011651446043725144,up
IXQUF,0.06213128669126511,up
IXQUF,0.09748746589176549,up
IXQUF,0.09748746589176549,up
IXQUF,0.009640719703998268,down
IXQUF,0.059296498884201077,up
IXQUF,0.09200000762939453,down
IXQUF,0.0060852354671296904,none
IXQUF,0.055070682626899625,up
IXQUF,0.09748746589176549,up
IXQUF,0.09850317795512598,up
VYX,0.10397910729138315,up
VYX,0.15686273663672878,up
VYX,0.1309227424082331,none
VYX,0.026158964327253065,down
VYX,0.2721163794465997,down
VYX,0.15908497281361322,none
VYX,0.006550229555103204,none
VYX,0.15332769270186852,none
VYX,0.0036443286998339985,down
VYX,0.07158513703060354,none
VYX,0.020960136606914537,down
VYX,0.09559370426823732,none
BIDU,0.140818558484463,none
BIDU,0.03502666387483777,down
BIDU,0.12316218210646146,down
BIDU,0.031549428467875895,none
BIDU,0.029532454833147037,down
BIDU,0.010631218737859882,down
BIDU,0.13988271763072602,none
BIDU,0.1729603241265456,up
BIDU,0.07452345089665702,down
BIDU,0.14442249315130407,down
BIDU,0.1890949143006173,up
BIDU,0.12635189130396074,down
BSIN,0.2743690117227233,none
BSIN,0.1521738461990445,down
BSIN,0.24537026417354135,down
BSIN,0.045092805030918726,down
BSIN,0.23503333010868155,none
BSIN,0.19634711141807992,none
BSIN,0.176470656983444,up
BSIN,0.01739128812274293,down
BSIN,0.02973969867940518,none
BSIN,0.14166662527455398,down
BSIN,0.045871514481795606,down
BSIN,0.028037355064628677,none
ABPO,0.06380749266763153,down
ABPO,0.012974031328333968,up
ABPO,0.16487459444343067,up
ABPO,0.04280159684912932,up
ABPO,0.006616276445803981,up
ABPO,0.003005991699503996,down
ABPO,0.1934959412629671,down
ABPO,0.21122115872846892,none
ABPO,0.14597542217832693,up
ABPO,0.0040080568854190535,up
ABPO,0.013320686234181034,up
ABPO,0.009072518931716678,up
HYSR,0.0,down
HYSR,1.1904762242656721,up
HYSR,0.09756098890644926,down
HYSR,0.04761905606641803,down
HYSR,0.7241380063376182,up
HYSR,0.6363635747885898,up
HYSR,0.14814809960184228,down
HYSR,0.4999999223897862,up
HYSR,0.06451614066167655,down
HYSR,1.2777779387471186,up
HYSR,0.7692307361660631,up
HYSR,0.5862069452772825,up
CWBHF,0.7708334225850821,none
CWBHF,0.34146337031183593,none
CWBHF,0.6828193942487557,up
CWBHF,0.4885495948760934,none
CWBHF,0.054999961629510485,down
CWBHF,0.058823552327814665,down
CWBHF,3.645161300659841,up
CWBHF,0.0208333760189523,none
CWBHF,0.05820109866500567,down
CWBHF,0.3911620652238701,none
CWBHF,0.9357798215305653,up
CWBHF,1.0288460684289964,up
AMEGF,0.2591196573528909,up
AMEGF,1.6591666637174782,up
AMEGF,0.24572155876424273,up
AMEGF,0.03200792990588863,down
AMEGF,0.22641506383706722,down
AMEGF,0.7289293512543722,down
AMEGF,0.8290855713188154,up
AMEGF,0.3015745202001201,up
AMEGF,0.4051078503529726,none
AMEGF,0.061951251105139216,down
AMEGF,0.14795445699179344,none
AMEGF,0.4092140868879066,none
LMB,0.45019606047985605,up
LMB,0.19616784772327223,none
LMB,0.05088761122861807,down
LMB,0.01754591224098867,down
LMB,0.3223796406252515,up
LMB,0.032806861820347644,none
LMB,0.5909089554439946,up
LMB,0.4081403329940039,up
LMB,0.27448272705078125,none
LMB,0.2129596114924459,none
LMB,0.2703418848580237,up
LMB,0.33333338284913316,up
IRT,0.00594242790219468,down
IRT,0.14329637883737467,none
IRT,0.019819874642848623,down
IRT,0.04968972898495316,none
IRT,0.15318081015320217,up
IRT,0.1834034247383156,up
IRT,0.10873617338772457,none
IRT,0.05944055341943821,none
IRT,0.152709391004066,up
IRT,0.04965355712766484,none
IRT,-0.005606907530602556,down
IRT,0.2027927146550499,up
GTBIF,0.2573426085606474,up
GTBIF,0.19264446537368918,none
GTBIF,0.1367291553449801,none
GTBIF,0.10471939836775723,none
GTBIF,0.13477968065495105,down
GTBIF,0.3470919195335047,up
GTBIF,0.7539326006739209,up
GTBIF,0.006097555213709249,down
GTBIF,0.3216266722794192,up
GTBIF,0.053240743040302574,none
GTBIF,0.27678575305914466,up
GTBIF,0.09406776599451216,none
CHCI,0.10108302285840298,down
CHCI,0.13780027479324186,down
CHCI,0.0624999931013146,none
CHCI,0.09734514581353326,none
CHCI,0.01890749399646019,down
CHCI,0.07777775658501529,none
CHCI,0.262019277059822,up
CHCI,0.41025635974768937,up
CHCI,0.2587665382339197,none
CHCI,0.12268511849789232,none
CHCI,0.056337971413949806,none
CHCI,0.12107622359514258,none
NEXCF,1.259259226043366,up
NEXCF,2.3333332298530483,up
NEXCF,1.1789474196050973,up
NEXCF,0.08749998975545181,down
NEXCF,0.17567566696791181,down
NEXCF,0.06829267654441629,none
NEXCF,0.0469313399704645,down
NEXCF,0.11650487333072634,down
NEXCF,0.16770183461062205,down
NEXCF,0.5673077452112252,up
NEXCF,0.11032035376736893,down
NEXCF,0.04999995032946458,down
INCR,0.8717949893582779,up
INCR,0.10420174491952028,down
INCR,0.22042559442826914,none
INCR,0.37444930034124324,up
INCR,0.1500000397364305,down
INCR,0.025316430864913864,none
INCR,0.11320751180453104,none
INCR,0.031446510230593416,down
INCR,0.1484716848260419,down
INCR,0.7590362259085022,up
INCR,0.3657143622677377,up
INCR,0.14393934125852303,down
CIEN,0.02999998393811687,down
CIEN,0.22698585706200913,up
CIEN,0.08574211199884951,none
CIEN,0.2084822431619031,up
CIEN,0.43250426374094997,up
CIEN,0.07645526472125952,down
CIEN,0.09952805939623821,none
CIEN,0.3333969722523158,up
CIEN,0.5551307169647204,up
CIEN,0.21981719545818024,up
CIEN,0.007893365658449447,down
CIEN,0.37463969251248286,up
NAMS,0.005040341769185108,none
NAMS,0.3980530395596902,up
NAMS,0.11165927191282776,none
NAMS,0.8700000762939453,up
NAMS,0.5031374414915661,up
NAMS,0.08157094068971871,down
NAMS,0.052895478632148496,none
NAMS,0.007556655700132975,up
NAMS,0.05034763616638527,none
NAMS,0.04869566101958789,none
NAMS,0.18640258746752525,none
NAMS,0.28012050766785035,up
NXDR,0.041284363033615934,down
NXDR,0.04700853626818691,down
NXDR,0.1818182651813245,none
NXDR,0.7074999809265137,up
NXDR,0.3118280056892313,none
NXDR,0.0721831578592127,down
NXDR,0.03886019115611572,down
NXDR,0.3068292503084613,up
NXDR,0.1132701866817567,none
NXDR,0.17154804578075455,up
NXDR,0.16828478814579695,none
NXDR,0.47035575916104544,up
YTRA,0.3361344175835097,up
YTRA,0.10666664441426588,down
YTRA,0.031088115865008925,down
YTRA,0.3953487753158935,up
YTRA,0.19999999999999996,down
YTRA,0.007751930820906638,down
YTRA,0.14285711146562607,down
YTRA,0.4379562202580438,up
YTRA,0.017142840794154512,none
YTRA,0.05139315430140323,none
YTRA,0.15789474509759627,none
YTRA,0.016129016752173708,none
PAX,0.11891129372415898,none
PAX,0.12992119064584773,up
PAX,0.010745862902309389,down
PAX,0.01250303791067009,down
PAX,0.0945945976566347,none
PAX,0.10174766969957316,down
PAX,0.18685400632817006,up
PAX,0.2164486332852562,up
PAX,0.006206352834553952,down
PAX,0.08282219785089229,down
PAX,0.011118462819384334,down
PAX,0.03240447432537086,none
ENGN,0.6005747531990908,up
ENGN,0.1636364098751184,down
ENGN,0.3197529724614192,down
ENGN,0.06666670905219174,down
ENGN,0.23583815627955418,down
ENGN,1.152061890511801,up
ENGN,1.2441858582525094,up
ENGN,0.1864406587885088,down
ENGN,0.03498516094083248,down
ENGN,0.04225354855837682,down
ENGN,0.030617034034179813,down
ENGN,0.012433451711667542,down
VRME,0.1888889786637884,none
VRME,0.7042838059721879,up
VRME,0.10122697075810749,none
VRME,0.12368421960735598,none
VRME,0.25087110011155,none
VRME,0.04605266666478447,down
VRME,0.1693811049621896,none
VRME,0.10802466160566815,down
VRME,0.007462679264300887,down
VRME,0.3955637398399423,up
VRME,0.043515148213634225,down
VRME,0.4521511324720846,down
AUC,0.8072289664219179,down
AUC,0.3245032963868164,down
AUC,0.06785710447229332,down
AUC,0.11111116925312126,down
AUC,0.8425925224133699,up
AUC,0.4054878399419215,up
AUC,0.11702124901349387,down
AUC,0.993055543802239,up
AUC,0.466275657090226,up
AUC,0.309523835954693,none
AUC,0.41758244829285873,none
AUC,0.19740259311328834,down
PRCH,0.4290221138115504,up
PRCH,0.10287614038718962,down
PRCH,0.03414630969318089,down
PRCH,0.06769231649545526,down
PRCH,0.007364987775877907,down
PRCH,0.32044204474453863,none
PRCH,0.10338340153209935,down
PRCH,0.9284089710840535,up
PRCH,1.1156069627044438,up
PRCH,0.015837034754739632,down
PRCH,0.3614626727811585,down
PRCH,0.11764708239432364,down
OPAD,2.752381177283749,up
OPAD,0.08000001040371973,down
OPAD,0.16885383201849202,none
OPAD,0.3407820957865475,none
OPAD,-0.00905797068064329,down
OPAD,0.09422495298942923,down
OPAD,0.10830861184916318,down
OPAD,1.20661156373421,up
OPAD,0.17660543047224442,none
OPAD,0.13219620829386236,down
OPAD,0.9071429441169832,up
OPAD,1.2144444113097292,up
PCG-PG,0.01859902848583883,down
PCG-PG,0.1876715990886364,up
PCG-PG,0.08544296702881482,up
PCG-PG,0.20469132705658732,up
PCG-PG,0.11178892838906962,up
PCG-PG,0.1773515290496639,down
PCG-PG,0.14705878302692832,down
PCG-PG,0.07310352496506134,up
PCG-PG,0.1639866869170148,up
PCG-PG,0.02243324865127172,none
PCG-PG,0.09852220883058171,up
PCG-PG,0.09269793766344714,none
MITT-PC,0.26654919909799046,up
MITT-PC,0.025183836130503012,down
MITT-PC,0.04419598411904935,down
MITT-PC,0.020675833036785107,none
MITT-PC,0.11962287920037395,up
MITT-PC,0.03028059325881416,up
MITT-PC,0.18268417656866331,up
MITT-PC,0.046445521604892015,down
MITT-PC,0.05019989789623591,down
MITT-PC,0.2480916045846877,up
MITT-PC,0.02226952147346206,none
MITT-PC,0.03166221398960145,none
HXL,0.11436260257684183,none
HXL,0.038980762210309994,down
