symbol,tb_id,group,causal,n_burst,tb_start,tb_date,anchor_idx,burst_end_max,burst_end_min,n_bo_after,pos_from_end,first_drought,distinct_pk,vol_spike,peak_age,fr,dd,fp_up,fp_down,fp_both,fp_none,up4,dn4,up6,dn6,n_buy_bars,atr_pct
CURI,tb_243_244#0,新增,True,1,243,2024-09-06,236,239,239,0,2,109,4,5.147504059504478,98,0.8501979296210274,-0.0365855080966202,2,0,0,0,2,0,2,0,2,0.08687942873294419
CURI,tb_243_244#1,新增,True,1,243,2024-09-06,237,239,239,0,1,109,4,5.147504059504478,98,0.8501979296210274,-0.0365855080966202,2,0,0,0,2,0,2,0,2,0.08687942873294419
CURI,tb_243_244#2,原有,True,1,243,2024-09-06,239,239,239,0,0,109,4,5.147504059504478,98,0.8501979296210274,-0.0365855080966202,2,0,0,0,2,0,2,0,2,0.08687942873294419
CRGO,tb_291#0,新增,True,1,291,2024-11-13,287,289,289,0,2,93,3,12.952057274981195,95,0.3778705547378203,-0.2734864202948267,0,0,0,1,0,0,0,0,1,0.09647489466134958
CRGO,tb_291#1,新增,True,1,291,2024-11-13,288,289,289,0,1,93,3,12.952057274981195,95,0.3778705547378203,-0.2734864202948267,0,0,0,1,0,0,0,0,1,0.09647489466134958
CRGO,tb_291#2,原有,True,1,291,2024-11-13,289,289,289,0,0,93,3,12.952057274981195,95,0.3778705547378203,-0.2734864202948267,0,0,0,1,0,0,0,0,1,0.09647489466134958
CTGO,tb_175_177#0,新增,False,1,175,2024-05-30,173,177,177,1,1,52,4,8.263687853996224,132,0.03590157268842161,-0.32126352859001256,0,3,0,0,0,3,0,3,3,0.041087640123226646
CTGO,tb_179_182#0,原有,True,1,179,2024-06-05,177,177,177,0,0,52,4,8.263687853996224,132,0.016219140610112703,-0.3223324765253666,0,4,0,0,0,4,0,4,4,0.0466764455639078
CRVO,tb_102#0,新增,True,1,102,2024-02-14,99,100,100,0,1,79,4,5.076822916666667,77,0.7824323527563926,-0.19594598208316616,1,0,0,0,1,0,1,0,1,0.05661877684524394
CRVO,tb_102#1,原有,True,1,102,2024-02-14,100,100,100,0,0,79,4,5.076822916666667,77,0.7824323527563926,-0.19594598208316616,1,0,0,0,1,0,1,0,1,0.05661877684524394
CNTX,tb_131_134#0,新增,False,1,131,2024-03-27,129,131,131,1,1,109,3,4.410839626832519,97,0.5368861323988929,-0.10411478276124447,4,0,0,0,4,0,3,0,4,0.09068847725865198
CNTY,tb_287#0,新增,True,1,287,2024-11-07,279,284,284,0,2,62,5,7.872983354673495,185,0.23543696455641538,-0.29611646215521603,0,1,0,0,0,1,0,0,1,0.07067933990147074
CNTY,tb_287#1,新增,True,1,287,2024-11-07,280,284,284,0,1,62,5,7.872983354673495,185,0.23543696455641538,-0.29611646215521603,0,1,0,0,0,1,0,0,1,0.07067933990147074
CNTY,tb_287#2,原有,True,1,287,2024-11-07,284,284,284,0,0,62,5,7.872983354673495,185,0.23543696455641538,-0.29611646215521603,0,1,0,0,0,1,0,0,1,0.07067933990147074
CNVS,tb_268_270#0,原有,True,2,268,2024-10-11,265,271,265,1,1,154,5,14.662336049284578,133,1.8635330593379091,-0.03443426599717362,3,0,0,0,3,0,3,0,3,0.0677280080568059
CNVS,tb_275#0,原有,True,1,275,2024-10-22,271,271,271,0,0,154,5,14.662336049284578,133,0.8458150186901263,-0.08370046643917117,1,0,0,0,1,0,0,0,1,0.14499398691403428
COCP,tb_169#0,新增,True,2,169,2024-05-21,164,172,165,1,2,141,6,7.769211514392992,159,0.6315789176486533,-0.06842105098048068,1,0,0,0,1,0,1,0,1,0.05750859565720546
COCP,tb_169#1,原有,True,2,169,2024-05-21,165,172,165,1,1,141,6,7.769211514392992,159,0.6315789176486533,-0.06842105098048068,1,0,0,0,1,0,1,0,1,0.05750859565720546
COCP,tb_175_179#0,原有,True,1,175,2024-05-30,172,172,172,0,0,141,6,7.769211514392992,159,0.34700382815505504,-0.17564856854097802,0,0,0,5,1,0,0,0,5,0.09354168345915179
CYPH,tb_283#0,新增,True,1,283,2024-11-01,278,280,280,0,1,47,3,9.555206535265544,139,0.04812835997278464,-0.33957218654762056,0,1,0,0,0,1,0,0,1,0.08806944217112413
CYPH,tb_283#1,原有,True,1,283,2024-11-01,280,280,280,0,0,47,3,9.555206535265544,139,0.04812835997278464,-0.33957218654762056,0,1,0,0,0,1,0,0,1,0.08806944217112413
CRMD,tb_238_239#0,新增,True,1,238,2024-08-29,234,235,235,0,1,94,3,3.550319827578745,77,1.2089590208743037,-0.13712220223438365,2,0,0,0,2,0,2,0,2,0.06627942785208543
CRMD,tb_238_239#1,原有,True,1,238,2024-08-29,235,235,235,0,0,94,3,3.550319827578745,77,1.2089590208743037,-0.13712220223438365,2,0,0,0,2,0,2,0,2,0.06627942785208543
CVRX,tb_283#0,新增,True,1,283,2024-11-01,280,281,281,0,1,75,4,4.5155291503646815,81,0.19514924220609653,-0.1503730930605388,0,0,0,1,0,0,0,0,1,0.08356500752747126
CVRX,tb_283#1,原有,True,1,283,2024-11-01,281,281,281,0,0,75,4,4.5155291503646815,81,0.19514924220609653,-0.1503730930605388,0,0,0,1,0,0,0,0,1,0.08356500752747126
CVU,tb_238#0,新增,True,1,238,2024-08-29,234,236,236,0,2,94,3,4.038289249146758,95,0.16393442879246,-0.08196721439623,0,0,0,1,0,0,0,0,1,0.04554232003009499
CVU,tb_238#1,新增,True,1,238,2024-08-29,235,236,236,0,1,94,3,4.038289249146758,95,0.16393442879246,-0.08196721439623,0,0,0,1,0,0,0,0,1,0.04554232003009499
CVU,tb_238#2,原有,True,1,238,2024-08-29,236,236,236,0,0,94,3,4.038289249146758,95,0.16393442879246,-0.08196721439623,0,0,0,1,0,0,0,0,1,0.04554232003009499
CVV,tb_317_322#0,原有,True,1,317,2024-12-20,312,312,312,0,0,170,3,3.52462798477333,105,0.2162964238048151,-0.23624423765990799,0,0,0,6,0,4,0,0,6,0.0786443208256725
DOMH,tb_139_143#0,原有,True,1,139,2024-04-09,136,136,136,0,0,64,3,7.134550696780394,63,0.06565617620668651,-0.30904224730723284,0,5,0,0,0,5,0,5,5,0.057426268445222334
DQ,tb_260_262#0,新增,False,2,260,2024-10-01,257,264,263,2,3,139,4,5.361902516717744,112,0.42683773582658696,-0.18644811408225573,3,0,0,0,3,0,3,0,3,0.0588599836822341
DQ,tb_260_262#1,新增,False,2,260,2024-10-01,258,264,263,2,2,139,4,5.361902516717744,112,0.42683773582658696,-0.18644811408225573,3,0,0,0,3,0,3,0,3,0.0588599836822341
DQ,tb_268#0,原有,True,2,268,2024-10-11,263,264,263,0,1,139,4,5.361902516717744,112,0.5048780673887672,-0.1419512120688834,1,0,0,0,1,0,0,0,1,0.08749754681577843
DQ,tb_268#1,原有,True,1,268,2024-10-11,264,264,264,0,0,139,4,5.361902516717744,112,0.5048780673887672,-0.1419512120688834,1,0,0,0,1,0,0,0,1,0.08749754681577843
DCGO,tb_290_293#0,原有,True,2,290,2024-11-12,288,291,288,1,1,74,5,5.566718853192709,166,0.11540903677774189,-0.07789652893908905,0,0,0,4,0,0,0,0,4,0.05189050683056022
DCGO,tb_295_300#0,原有,True,1,295,2024-11-19,291,291,291,0,0,74,5,5.566718853192709,166,0.1580426996342028,-0.058065609059874734,0,0,0,6,0,0,0,0,6,0.05302204091199714
DDL,tb_245_246#0,新增,True,1,245,2024-09-10,238,242,242,0,2,61,6,5.161169111691117,193,0.59239130261946,-0.06948472278541679,2,0,0,0,2,0,2,0,2,0.07600117063232682
DDL,tb_245_246#1,新增,True,1,245,2024-09-10,240,242,242,0,1,61,6,5.161169111691117,193,0.59239130261946,-0.06948472278541679,2,0,0,0,2,0,2,0,2,0.07600117063232682
DDL,tb_245_246#2,原有,True,1,245,2024-09-10,242,242,242,0,0,61,6,5.161169111691117,193,0.59239130261946,-0.06948472278541679,2,0,0,0,2,0,2,0,2,0.07600117063232682
DAO,tb_260#0,新增,False,2,260,2024-10-01,258,261,260,2,2,148,5,11.41771411867875,151,0.4699073269227436,-0.02546299285726661,1,0,0,0,1,0,1,0,1,0.05302607320396807
DAO,tb_263_265#0,原有,True,2,263,2024-10-04,260,261,260,0,1,148,5,11.41771411867875,151,0.3214416701009542,-0.22268137052885043,0,0,0,3,1,2,0,0,3,0.061446754107136764
DAO,tb_263_265#1,原有,True,1,263,2024-10-04,261,261,261,0,0,148,5,11.41771411867875,151,0.3214416701009542,-0.22268137052885043,0,0,0,3,1,2,0,0,3,0.061446754107136764
DGXX,tb_285_286#0,新增,True,1,285,2024-11-05,279,280,280,0,1,206,4,7.737408082587411,123,0.3509956648200112,-0.10337507058293693,0,0,0,2,1,0,0,0,2,0.1042163606502853
DGXX,tb_285_286#1,原有,True,1,285,2024-11-05,280,280,280,0,0,206,4,7.737408082587411,123,0.3509956648200112,-0.10337507058293693,0,0,0,2,1,0,0,0,2,0.1042163606502853
CYDVF,tb_118#0,原有,True,2,118,2024-03-08,115,116,115,0,1,85,4,3.5227846041175037,84,0.33962267333818863,-0.4528301748867849,0,1,0,0,0,1,0,1,1,0.09838709832478262
CYDVF,tb_118#1,原有,True,1,118,2024-03-08,116,116,116,0,0,85,4,3.5227846041175037,84,0.33962267333818863,-0.4528301748867849,0,1,0,0,0,1,0,1,1,0.09838709832478262
DYAI,tb_301#0,新增,True,1,301,2024-11-27,296,297,297,0,1,121,4,19.164809384164222,92,0.17647061073468806,-0.27272726693197424,0,0,0,1,0,0,0,0,1,0.09431838074326226
DYAI,tb_301#1,原有,True,1,301,2024-11-27,297,297,297,0,0,121,4,19.164809384164222,92,0.17647061073468806,-0.27272726693197424,0,0,0,1,0,0,0,0,1,0.09431838074326226
DERM,tb_184#0,新增,True,2,184,2024-06-12,180,184,183,1,3,44,3,3.4898044790380087,98,0.04377100160607417,-0.20707070828700425,0,0,0,1,0,0,0,0,1,0.07918964001550292
DERM,tb_184#1,新增,True,2,184,2024-06-12,182,184,183,1,2,44,3,3.4898044790380087,98,0.04377100160607417,-0.20707070828700425,0,0,0,1,0,0,0,0,1,0.07918964001550292
DERM,tb_186_189#0,原有,True,2,186,2024-06-14,183,184,183,0,1,44,3,3.4898044790380087,98,0.1280208069626667,-0.23403745380013433,0,0,0,4,0,0,0,0,4,0.08759613316677427
DERM,tb_186_189#1,原有,True,1,186,2024-06-14,184,184,184,0,0,44,3,3.4898044790380087,98,0.1280208069626667,-0.23403745380013433,0,0,0,4,0,0,0,0,4,0.08759613316677427
DUOT,tb_261#0,新增,False,2,261,2024-10-02,259,271,270,3,3,131,4,6.33563796354494,112,1.077419437206005,-0.08580638780305883,1,0,0,0,1,0,1,0,1,0.0662514843497525
DUOT,tb_266#0,新增,False,2,266,2024-10-09,264,271,270,2,2,131,4,6.33563796354494,112,0.9815384791447566,-0.04615387549767125,1,0,0,0,1,0,1,0,1,0.08264426348314259
DUOT,tb_273_280#0,原有,True,2,273,2024-10-18,270,271,270,0,1,131,4,6.33563796354494,112,0.5831139303573841,-0.09436287893845217,8,0,0,0,8,0,8,0,8,0.08439985951711144
DUOT,tb_273_280#1,原有,True,1,273,2024-10-18,271,271,271,0,0,131,4,6.33563796354494,112,0.5831139303573841,-0.09436287893845217,8,0,0,0,8,0,8,0,8,0.08439985951711144
EBON,tb_292#0,新增,True,1,292,2024-11-14,286,289,289,0,1,221,3,6.909907722195241,82,0.09988560272545732,-0.35697940128892247,0,1,0,0,0,1,0,1,1,0.07589638734549672
EBON,tb_292#1,原有,True,1,292,2024-11-14,289,289,289,0,0,221,3,6.909907722195241,82,0.09988560272545732,-0.35697940128892247,0,1,0,0,0,1,0,1,1,0.07589638734549672
EDN,tb_241#0,新增,False,2,241,2024-09-04,239,244,243,2,2,171,6,3.3764610811278826,180,0.443050666758541,-0.011038696303782403,1,0,0,0,1,0,1,0,1,0.05137244809710952
EDN,tb_246#0,原有,True,2,246,2024-09-11,243,244,243,0,1,171,6,3.3764610811278826,180,0.5010979191053002,-0.06148439132125394,1,0,0,0,1,0,1,0,1,0.05321526659855938
EDN,tb_246#1,原有,True,1,246,2024-09-11,244,244,244,0,0,171,6,3.3764610811278826,180,0.5010979191053002,-0.06148439132125394,1,0,0,0,1,0,1,0,1,0.05321526659855938
DTST,tb_291#0,新增,False,1,291,2024-11-13,288,291,291,1,2,114,3,4.181933717860984,65,0.025291851715514513,-0.28015561404799416,0,1,0,0,0,1,0,1,1,0.051877061156799784
DTST,tb_291#1,新增,False,1,291,2024-11-13,289,291,291,1,1,114,3,4.181933717860984,65,0.025291851715514513,-0.28015561404799416,0,1,0,0,0,1,0,1,1,0.051877061156799784
ECOR,tb_84#0,新增,False,1,84,2024-01-19,81,85,85,1,1,61,5,5.299322700458816,74,0.2187028332181875,-0.09954755850029462,0,0,0,1,0,0,0,0,1,0.0675634967274116
ECOR,tb_87_94#0,原有,True,1,87,2024-01-24,85,85,85,0,0,61,5,5.299322700458816,74,0.045063385934478783,-0.22197919864190763,0,4,0,4,0,6,0,1,8,0.06348454908074916
EMBC,tb_305#0,原有,True,2,305,2024-12-04,300,301,300,0,1,89,6,5.131070473374067,229,0.043491053241119904,-0.14279395478002976,0,0,0,1,0,0,0,0,1,0.053828540445191975
EMBC,tb_305#1,原有,True,1,305,2024-12-04,301,301,301,0,0,89,6,5.131070473374067,229,0.043491053241119904,-0.14279395478002976,0,0,0,1,0,0,0,0,1,0.053828540445191975
ELBM,tb_101#0,新增,True,1,101,2024-02-13,98,99,99,0,1,78,3,7.332675556791905,78,0.17741937654695672,-0.29193547239660855,0,0,0,1,0,1,0,0,1,0.08565228060908464
ELBM,tb_101#1,原有,True,1,101,2024-02-13,99,99,99,0,0,78,3,7.332675556791905,78,0.17741937654695672,-0.29193547239660855,0,0,0,1,0,1,0,0,1,0.08565228060908464
ELDN,tb_280#0,新增,True,1,280,2024-10-29,274,276,276,0,2,108,3,4.153188320193123,108,0.5431755137339398,-0.025069614574109722,1,0,0,0,1,0,1,0,1,0.06010478540077478
ELDN,tb_280#1,新增,True,1,280,2024-10-29,275,276,276,0,1,108,3,4.153188320193123,108,0.5431755137339398,-0.025069614574109722,1,0,0,0,1,0,1,0,1,0.06010478540077478
ELDN,tb_280#2,原有,True,1,280,2024-10-29,276,276,276,0,0,108,3,4.153188320193123,108,0.5431755137339398,-0.025069614574109722,1,0,0,0,1,0,1,0,1,0.06010478540077478
ESOA,tb_233_236#0,原有,True,1,233,2024-08-22,230,230,230,0,0,88,5,9.550586947265982,91,0.07014549486397231,-0.11483317599082266,0,0,0,4,0,0,0,0,4,0.05964801635672478
ESP,tb_261#0,原有,True,1,261,2024-10-02,259,259,259,0,0,153,3,25.38186882755128,157,0.09126974603253135,-0.09821427707681751,0,0,0,1,0,0,0,0,1,0.049800337114524654
ETCG,tb_297_298#0,新增,False,3,297,2024-11-21,294,307,298,3,3,177,5,3.8556506937638626,135,0.3425606254465179,-0.22047376180819134,0,0,0,2,2,0,0,0,2,0.07822025000487187
ETCG,tb_301_302#0,原有,True,3,301,2024-11-27,298,307,298,1,2,177,5,3.8556506937638626,135,0.19424049995177783,-0.30659235286742054,0,1,0,1,0,2,0,0,2,0.0910443176822405
ETCG,tb_301_302#1,原有,True,2,301,2024-11-27,299,307,299,1,1,177,5,3.8556506937638626,135,0.19424049995177783,-0.30659235286742054,0,1,0,1,0,2,0,0,2,0.0910443176822405
ETCG,tb_310_314#0,原有,True,1,310,2024-12-11,307,307,307,0,0,177,5,3.8556506937638626,135,0.014974175575384052,-0.4220911947156617,0,5,0,0,0,5,0,5,5,0.08681073752320491
EVGO,tb_198#0,新增,False,1,198,2024-07-03,193,204,204,2,3,82,5,3.6831127822672785,136,0.8577074554998314,-0.017786591621669512,1,0,0,0,1,0,1,0,1,0.06883541116194647
EVGO,tb_198#1,新增,False,1,198,2024-07-03,194,204,204,2,2,82,5,3.6831127822672785,136,0.8577074554998314,-0.017786591621669512,1,0,0,0,1,0,1,0,1,0.06883541116194647
EVGO,tb_206#0,新增,True,1,206,2024-07-16,199,204,204,0,1,82,5,3.6831127822672785,136,0.14914416477253112,-0.19315407598988588,0,0,0,1,0,0,0,0,1,0.07958504728171537
EVGO,tb_206#1,原有,True,1,206,2024-07-16,204,204,204,0,0,82,5,3.6831127822672785,136,0.14914416477253112,-0.19315407598988588,0,0,0,1,0,0,0,0,1,0.07958504728171537
EPRX,tb_150_151#0,原有,True,2,150,2024-11-07,146,147,146,0,1,126,4,39.03964757709251,114,0.2794829511997915,-0.13446740217053404,0,0,0,2,0,0,0,0,2,0.08223451455122284
EPRX,tb_150_151#1,原有,True,1,150,2024-11-07,147,147,147,0,0,126,4,39.03964757709251,114,0.2794829511997915,-0.13446740217053404,0,0,0,2,0,0,0,0,2,0.08223451455122284
EH,tb_135_141#0,原有,True,1,135,2024-04-03,132,132,132,0,0,108,3,3.899962915580074,83,0.10446356867652581,-0.21168769213965266,0,0,0,7,0,0,0,0,7,0.09996369141340272
ESLA,tb_208_210#0,新增,True,2,208,2024-07-18,198,204,203,0,3,148,5,4.642340954863168,110,1.3228893403453326,-0.37289181297714163,3,0,0,0,3,0,3,0,3,0.09274466587602087
ESLA,tb_208_210#1,新增,True,2,208,2024-07-18,200,204,203,0,2,148,5,4.642340954863168,110,1.3228893403453326,-0.37289181297714163,3,0,0,0,3,0,3,0,3,0.09274466587602087
ESLA,tb_208_210#2,原有,True,2,208,2024-07-18,203,204,203,0,1,148,5,4.642340954863168,110,1.3228893403453326,-0.37289181297714163,3,0,0,0,3,0,3,0,3,0.09274466587602087
ESLA,tb_208_210#3,原有,True,1,208,2024-07-18,204,204,204,0,0,148,5,4.642340954863168,110,1.3228893403453326,-0.37289181297714163,3,0,0,0,3,0,3,0,3,0.09274466587602087
EYPT,tb_275#0,新增,False,1,275,2024-10-22,271,279,279,1,1,183,3,7.8433493480501495,75,0.30139532754587584,-0.3293023220328397,1,0,0,0,1,0,0,1,1,0.05221785439470214
EYPT,tb_282_289#0,原有,True,1,282,2024-10-31,279,279,279,0,0,183,3,7.8433493480501495,75,0.047940299791068605,-0.4152801307155886,0,8,0,0,0,8,0,8,8,0.0656600673781895
EOSE,tb_194#0,新增,True,4,194,2024-06-27,191,203,192,3,4,163,9,7.877249534981524,170,0.8749999452163197,-0.06617649443524909,1,0,0,0,1,0,1,0,1,0.11775516516428339
EOSE,tb_194#1,原有,True,4,194,2024-06-27,192,203,192,3,3,163,9,7.877249534981524,170,0.8749999452163197,-0.06617649443524909,1,0,0,0,1,0,1,0,1,0.11775516516428339
EOSE,tb_202_203#0,原有,True,3,202,2024-07-10,198,203,198,1,2,163,9,7.877249534981524,170,0.344774711344667,-0.33239831499048283,0,0,0,2,0,0,0,0,2,0.1366966821518611
EOSE,tb_202_203#1,原有,True,2,202,2024-07-10,199,203,199,1,1,163,9,7.877249534981524,170,0.344774711344667,-0.33239831499048283,0,0,0,2,0,0,0,0,2,0.1366966821518611
EOSE,tb_207#0,原有,True,1,207,2024-07-17,203,203,203,0,0,163,9,7.877249534981524,170,0.4336734122904289,-0.28826532970612717,0,0,0,1,0,0,0,0,1,0.1366966821518611
FMCKO,tb_182_188#0,原有,True,1,182,2024-06-10,176,176,176,0,0,87,3,102.86567926455567,81,0.0570719620593827,-0.3523573798473955,0,6,0,0,0,6,0,6,6,0.0056308121798687005
EVTL,tb_133#0,原有,True,1,133,2024-04-01,127,127,127,0,0,104,3,4.664095714024179,69,0.04310344685839129,-0.43620691838077286,0,1,0,0,0,1,0,1,1,0.07577072384496789
EXFY,tb_292#0,新增,True,2,292,2024-11-14,288,296,289,1,2,44,5,6.726198888057824,234,0.44405603703791074,-0.08041950667526199,1,0,0,0,1,0,1,0,1,0.059069120875405424
EXFY,tb_292#1,原有,True,2,292,2024-11-14,289,296,289,1,1,44,5,6.726198888057824,234,0.44405603703791074,-0.08041950667526199,1,0,0,0,1,0,1,0,1,0.059069120875405424
EXFY,tb_300_301#0,原有,True,1,300,2024-11-26,296,296,296,0,0,44,5,6.726198888057824,234,0.24976199820385736,-0.07100020708483334,0,0,0,2,0,0,0,0,2,0.06689606039290097
FNMAP,tb_177_179#0,原有,True,1,177,2024-06-03,175,175,175,0,0,148,4,11.52367688022284,81,0.12106762734836211,-0.16720389986125314,0,2,0,1,2,1,0,2,3,0.029462988608010266
FOSL,tb_170#0,原有,True,1,170,2024-05-22,167,167,167,0,0,144,3,3.7302765057098135,60,0.21678326808361215,-0.19580418297909696,0,0,0,1,0,0,0,0,1,0.09055350071655266
FNMA,tb_278#0,新增,True,1,278,2024-10-25,275,276,276,0,1,150,3,4.9443600962887775,96,1.3701299907666984,-0.22077917051387563,1,0,0,0,0,1,1,0,1,0.06786573749212707
FNMA,tb_278#1,原有,True,1,278,2024-10-25,276,276,276,0,0,150,3,4.9443600962887775,96,1.3701299907666984,-0.22077917051387563,1,0,0,0,0,1,1,0,1,0.06786573749212707
FLNT,tb_161_162#0,新增,False,1,161,2024-05-09,159,161,161,1,1,77,3,3.253018297075349,71,0.011870857912195332,-0.2251141419559649,0,0,0,2,0,0,0,0,2,0.08805364964019943
FLNT,tb_165#0,原有,True,1,165,2024-05-15,161,161,161,0,0,77,3,3.253018297075349,71,0.0680100102171668,-0.1763224288763453,0,0,0,1,0,0,0,0,1,0.07255731171972168
GDLC,tb_275#0,新增,True,1,275,2024-10-22,268,273,273,0,2,93,4,7.287006978349224,154,0.7186951808706381,-0.09786043118656151,1,0,0,0,1,0,1,0,1,0.03768897703106043
GDLC,tb_275#1,新增,True,1,275,2024-10-22,271,273,273,0,1,93,4,7.287006978349224,154,0.7186951808706381,-0.09786043118656151,1,0,0,0,1,0,1,0,1,0.03768897703106043
GDLC,tb_275#2,原有,True,1,275,2024-10-22,273,273,273,0,0,93,4,7.287006978349224,154,0.7186951808706381,-0.09786043118656151,1,0,0,0,1,0,1,0,1,0.03768897703106043
FSI,tb_233_234#0,新增,True,1,233,2024-08-22,227,229,229,0,1,91,3,8.925844668714348,221,0.25459776403792056,0.009999991798078645,2,0,0,0,2,0,1,0,2,0.0406604361094126
FSI,tb_233_234#1,原有,True,1,233,2024-08-22,229,229,229,0,0,91,3,8.925844668714348,221,0.25459776403792056,0.009999991798078645,2,0,0,0,2,0,1,0,2,0.0406604361094126
FTCI,tb_252#0,原有,True,2,252,2024-09-19,250,258,250,1,1,188,5,197.42845199944267,126,0.4041745962333845,-0.27134726222632644,0,0,0,1,0,0,0,0,1,0.12782476275673887
FTCI,tb_263#0,原有,True,1,263,2024-10-04,258,258,258,0,0,188,5,197.42845199944267,126,0.4068440633776387,-0.42775668070586403,0,1,0,0,0,1,0,0,1,0.13276272016661142
GFAI,tb_313_314#0,新增,True,1,313,2024-12-16,306,308,308,0,1,175,3,14.129986168301562,72,2.1040000915527344,-0.2464000225067139,2,0,0,0,2,0,2,0,2,0.11254686327010836
GFAI,tb_313_314#1,原有,True,1,313,2024-12-16,308,308,308,0,0,175,3,14.129986168301562,72,2.1040000915527344,-0.2464000225067139,2,0,0,0,2,0,2,0,2,0.11254686327010836
GLGI,tb_92_95#0,新增,False,1,92,2024-01-31,84,96,96,1,2,64,3,3.1413382218148485,64,0.9708831647992544,-0.13616609117556014,4,0,0,0,3,1,4,0,4,0.04188600544444715
GLGI,tb_92_95#1,新增,False,1,92,2024-01-31,89,96,96,1,1,64,3,3.1413382218148485,64,0.9708831647992544,-0.13616609117556014,4,0,0,0,3,1,4,0,4,0.04188600544444715
GLGI,tb_98_99#0,原有,True,1,98,2024-02-08,96,96,96,0,0,64,3,3.1413382218148485,64,0.9183991916921166,-0.15916970521495122,2,0,0,0,2,0,2,0,2,0.04878376195954204
GGRP,tb_307_308#0,新增,False,4,307,2024-12-06,303,317,309,4,4,195,11,244.85779975151462,311,7.948087605389271,0.08657301847759435,2,0,0,0,2,0,2,0,2,0.12620034934412425
GGRP,tb_317#0,原有,True,4,317,2024-12-20,309,317,309,1,3,195,11,244.85779975151462,311,0.2836676237339477,-0.5702005742403686,0,1,0,0,0,1,0,1,1,0.2187423900627323
GGRP,tb_317#1,原有,True,3,317,2024-12-20,310,317,310,1,2,195,11,244.85779975151462,311,0.2836676237339477,-0.5702005742403686,0,1,0,0,0,1,0,1,1,0.2187423900627323
GGRP,tb_317#2,原有,True,2,317,2024-12-20,315,317,315,1,1,195,11,244.85779975151462,311,0.2836676237339477,-0.5702005742403686,0,1,0,0,0,1,0,1,1,0.2187423900627323
FURY,tb_141#0,原有,True,1,141,2024-04-11,138,138,138,0,0,115,3,5.51930988162203,84,0.051660511735571735,-0.2988929921762855,0,0,0,1,0,1,0,0,1,0.09935063092421156
HERE,tb_93_94#0,原有,True,2,93,2024-02-01,89,90,89,0,1,61,5,6.530345339121709,73,0.10075266276285733,-0.35915087536648554,0,0,0,2,0,0,0,0,2,0.167358590111784
HERE,tb_93_94#1,原有,True,1,93,2024-02-01,90,90,90,0,0,61,5,6.530345339121709,73,0.10075266276285733,-0.35915087536648554,0,0,0,2,0,0,0,0,2,0.167358590111784
HERE,tb_268_271#0,新增,True,1,268,2024-10-11,261,264,264,0,1,126,4,98.0722770568205,174,0.08060528297823494,-0.3087201953901876,0,0,0,4,0,0,0,0,4,0.1349653134790004
HERE,tb_268_271#1,原有,True,1,268,2024-10-11,264,264,264,0,0,126,4,98.0722770568205,174,0.08060528297823494,-0.3087201953901876,0,0,0,4,0,0,0,0,4,0.1349653134790004
GSKRF,tb_138_151#0,新增,True,2,138,2024-04-08,131,135,134,0,3,111,4,7.130533135023119,122,0.5884123312327788,-0.031054019580911814,8,0,0,6,11,0,8,0,14,0.07722502093978681
GSKRF,tb_138_151#1,新增,True,2,138,2024-04-08,133,135,134,0,2,111,4,7.130533135023119,122,0.5884123312327788,-0.031054019580911814,8,0,0,6,11,0,8,0,14,0.07722502093978681
GSKRF,tb_138_151#2,原有,True,2,138,2024-04-08,134,135,134,0,1,111,4,7.130533135023119,122,0.5884123312327788,-0.031054019580911814,8,0,0,6,11,0,8,0,14,0.07722502093978681
GSKRF,tb_138_151#3,原有,True,1,138,2024-04-08,135,135,135,0,0,111,4,7.130533135023119,122,0.5884123312327788,-0.031054019580911814,8,0,0,6,11,0,8,0,14,0.07722502093978681
HCHDF,tb_133_135#0,原有,True,1,133,2024-04-01,127,127,127,0,0,76,3,7.5650782361308675,78,0.42693603480692516,-0.008155625909104569,3,0,0,0,3,0,3,0,3,0.026476829993674473
GRWG,tb_133_134#0,新增,True,2,133,2024-04-01,129,135,131,1,3,77,5,6.487248017548946,82,0.1736677538473057,-0.2812153580311323,0,2,0,0,0,2,0,1,2,0.06630811288654422
GRWG,tb_133_134#1,新增,True,2,133,2024-04-01,130,135,131,1,2,77,5,6.487248017548946,82,0.1736677538473057,-0.2812153580311323,0,2,0,0,0,2,0,1,2,0.06630811288654422
GRWG,tb_133_134#2,原有,True,2,133,2024-04-01,131,135,131,1,1,77,5,6.487248017548946,82,0.1736677538473057,-0.2812153580311323,0,2,0,0,0,2,0,1,2,0.06630811288654422
GRWG,tb_137#0,原有,True,1,137,2024-04-05,135,135,135,0,0,77,5,6.487248017548946,82,0.11130744371467949,-0.2685512406191133,0,0,0,1,0,0,0,0,1,0.09486890838807732
GENK,tb_135#0,新增,True,1,135,2024-04-03,126,132,132,0,2,43,3,5.402734631867758,111,0.07806085773146632,-0.30073951417951217,0,0,0,1,0,1,0,0,1,0.10411684424305578
GENK,tb_135#1,新增,True,1,135,2024-04-03,127,132,132,0,1,43,3,5.402734631867758,111,0.07806085773146632,-0.30073951417951217,0,0,0,1,0,1,0,0,1,0.10411684424305578
GENK,tb_135#2,原有,True,1,135,2024-04-03,132,132,132,0,0,43,3,5.402734631867758,111,0.07806085773146632,-0.30073951417951217,0,0,0,1,0,1,0,0,1,0.10411684424305578
