symbol,tb_id,bo_id,bo_idx,tb_end,first_bo_idx,burst_count,bo_drought,bo_vol_ratio,atr,m2_depth_rel,m2_depth_atr,m1_burst_runup,entry_idx,entry_date,c0_atr_pct,label,v_median20,v_median10,v_wilder20,tr_median_raw_20,tr_median_raw_10,atr_wilder_raw_20,c_close_t
BWEN,tb_206#0,bo_203#0,203,206,203,1,40.0,10.730058199246834,0.08151368370196445,0.1387899908993675,4.784471131393573,0.1534391974906255,206,2025-07-18,0.06023218164115238,0.1882353051173511,0.04642379309960944,0.046276617146409266,0.05339462194664465,0.08500003814697266,0.08500003814697266,0.13615628341788988,2.549999952316284
BWEN,tb_206#1,bo_204#0,204,206,203,2,1.0,7.180280932858391,0.10569127465787097,0.1387899908993675,3.689991134538294,0.3650793350442705,206,2025-07-18,0.06023218164115238,0.1882353051173511,0.04642379309960944,0.046276617146409266,0.05339462194664465,0.08500003814697266,0.08500003814697266,0.13615628341788988,2.549999952316284
BZAI,tb_208_209#0,bo_206#0,206,209,193,3,8.0,147.0510707198984,0.28758337224729896,0.23202616059595296,4.937698814773121,1.046808569352518,208,2025-07-22,0.10934205089202113,0.003817589648050901,0.09732288378872331,0.09888282335569101,0.09032286725293077,0.26999998092651367,0.3474999666213989,0.4507110869188609,4.989999771118164
BZUN,tb_248#0,bo_244#0,244,248,236,2,8.0,3.5981909703133588,0.2348069530404111,0.0846311674439047,1.7588921514621616,0.39811910913666315,248,2025-09-17,0.061210303399852554,-0.006550160146491013,0.06677084440051848,0.06996510486764265,0.05362455610265309,0.28949999809265137,0.30449986457824707,0.2456004628589222,4.579999923706055
CALC,tb_204#1,bo_202#0,202,204,201,2,1.0,10.975113122171946,0.1603386999254494,0.18918919914091983,3.0560308257742643,0.4320987200086537,204,2025-07-16,0.09767854442485231,0.9496569063808233,0.09440563288089099,0.06914856306640628,0.08419095036658068,0.1400001049041748,0.11000007390975952,0.18395722173353396,2.184999942779541
CALC,tb_211_213#0,bo_207#0,207,213,201,3,5.0,7.771262729832122,0.2561390468809243,0.1497653088225615,2.4908355740047274,1.1543209872000864,211,2025-07-25,0.09889377792608205,0.0230198127293962,0.15119577937641507,0.1649535625261942,0.08161502084081768,0.3114999532699585,0.5494999885559082,0.31013707530339973,3.799999952316284
CALC,tb_211_213#1,bo_208#0,208,213,201,4,1.0,4.114508783344177,0.27570054148869905,0.1497653088225615,2.3141059006183435,1.333333308804673,211,2025-07-25,0.09889377792608205,0.0230198127293962,0.15119577937641507,0.1649535625261942,0.08161502084081768,0.3114999532699585,0.5494999885559082,0.31013707530339973,3.799999952316284
CALC,tb_305_308#0,bo_300#0,300,308,296,2,4.0,0.5003579578504631,0.3089358654851545,0.12980269835360955,2.023073620858157,0.30395137130541783,305,2025-12-08,0.07336558745753033,0.5838258231174793,0.07988302118982687,0.10244700535681085,0.07072204041443464,0.31499993801116943,0.4369999170303345,0.3118841874363298,4.409999847412109
CALC,tb_305_308#1,bo_301#0,301,308,296,3,1.0,0.7226357535082367,0.2997261485461165,0.12980269835360955,2.0852368171135263,0.39817627901786046,305,2025-12-08,0.07336558745753033,0.5838258231174793,0.07988302118982687,0.10244700535681085,0.07072204041443464,0.31499993801116943,0.4369999170303345,0.3118841874363298,4.409999847412109
CALY,tb_306_317#0,bo_297#0,297,317,285,3,7.0,1.7291027883727543,0.6322375748061243,0.15615382561316857,3.210817916973206,0.26105706613993385,306,2025-12-09,0.05369134376553957,0.4256525569958424,0.05089141317588804,0.0485557726812906,0.05071393465826497,0.565000057220459,0.5550003051757812,0.5756031777171382,11.350000381469727
CALY,tb_306_318#0,bo_298#0,298,318,285,4,1.0,2.117350873388501,0.6427920146750576,0.15615382561316857,3.1580973108345023,0.3721682458360338,306,2025-12-09,0.05369134376553957,0.4250814583456378,0.05089141317588804,0.0485557726812906,0.05071393465826497,0.565000057220459,0.5550003051757812,0.5756031777171382,11.350000381469727
CAN,tb_271_276#1,bo_268#0,268,276,245,5,1.0,3.15573941848581,0.1850335816265494,0.2027027215695245,2.431991229526889,1.3902439698089388,271,2025-10-20,0.13473687268081044,0.03680820125923338,0.18732383039400916,0.1991781834742598,0.09899743808638609,0.24000000953674316,0.32999998331069946,0.20294474335652576,2.049999952316284
CARV,tb_208_210#1,bo_206#0,206,210,200,4,1.0,6.395173176123803,0.14211312028059608,0.23124999953433872,5.2071195683807785,0.43646408112027757,208,2025-07-22,0.08914881893771033,0.46759529847121944,0.09864137455966873,0.08435791659950072,0.07674333764637346,0.1799999475479126,0.15999996662139893,0.21181161117210925,2.759999990463257
CATO,tb_241#0,bo_237#0,237,241,230,3,5.0,2.1942943956785954,0.23555599334665772,0.09349594126296716,1.952826721203439,0.5316901535558411,241,2025-09-08,0.058577796830248344,0.002118692653888754,0.06215611746593321,0.06723860870727057,0.05475936879400851,0.18500018119812012,0.2850000858306885,0.25846420921874735,4.71999979019165
CCCC,tb_205_208#0,bo_202#0,202,208,199,2,3.0,1.858326233935725,0.1857163285960899,0.20000004967053533,2.5845876984070526,0.3918129013727891,205,2025-07-17,0.098840101092572,0.5578282428116821,0.0935117716502903,0.12334227413078086,0.08916282124720966,0.14750003814697266,0.26999998092651367,0.19437495627117754,2.180000066757202
CCM,tb_154#0,bo_150#0,150,154,147,2,3.0,4.810238907849829,0.4425910560685387,0.33299999237060546,7.523875320224225,0.3065218159742318,154,2025-05-02,0.13641420314489225,0.39420286269529514,0.102749654922595,0.1627002174786763,0.11580073947373277,0.4499998092651367,0.9699997901916504,0.7990251134123753,6.900000095367432
CEPU,tb_280#2,bo_278#0,278,280,268,4,1.0,2.1551797807616246,0.9697142540408861,0.08202882891124852,1.3509138533932137,0.6112993914372766,280,2025-10-31,0.06911138118067948,0.18913880208334932,0.08412081102155256,0.08412081102155256,0.05989110147454609,0.8689999580383301,1.0199999809265137,0.9319055640752435,15.5600004196167
CEPU,tb_286_293#0,bo_280#0,280,293,268,5,2.0,2.393592395497868,0.9827638588439921,0.12938338443428318,2.1775335730338274,0.7581920620248197,286,2025-11-10,0.07112233138775123,0.24904865020327802,0.06719559439353016,0.06951405986123607,0.06376129760991421,0.882500171661377,1.0425000190734863,0.948130488162523,14.869999885559082
CGEN,tb_84_86#0,bo_78#0,78,86,78,1,,9.132709842761642,0.10178755256809599,0.0816326709351701,1.9648772628648827,0.21341465054559694,84,2025-01-22,0.07017165741422834,0.09640678378464347,0.07209119967217259,0.09989162974792892,0.061315888657687806,0.12000000476837158,0.20500004291534424,0.14593182202234356,2.380000114440918
CGEN,tb_84_86#1,bo_81#0,81,86,78,2,3.0,5.030266029650528,0.1305784445144176,0.0816326709351701,1.5316467310317297,0.2926828683238163,84,2025-01-22,0.07017165741422834,0.09640678378464347,0.07209119967217259,0.09989162974792892,0.061315888657687806,0.12000000476837158,0.20500004291534424,0.14593182202234356,2.380000114440918
CGTX,tb_202_206#1,bo_197#0,197,206,196,2,1.0,30.74065455254409,0.035126451978454855,0.4519230636971937,13.380228931002302,0.7283581545156967,202,2025-07-14,0.16264757512714867,5.153922590837511,0.123039193658222,0.19414994122164403,0.1271249483824424,0.0364999920129776,0.09600001573562622,0.07691059619609361,0.6050000190734863
CGTX,tb_202_207#0,bo_200#0,200,207,196,3,3.0,108.91219898222127,0.05628017861856779,0.4519230636971937,8.351074579754865,1.0895521511716093,202,2025-07-14,0.16264757512714867,5.040173584967108,0.123039193658222,0.19414994122164403,0.1271249483824424,0.0364999920129776,0.09600001573562622,0.07691059619609361,0.6050000190734863
CHPGF,tb_179#0,bo_177#0,177,179,170,2,7.0,6.1136412002553735,0.0530942235780807,0.1339285495710009,2.8251656404307557,0.4383560614819446,179,2025-06-09,0.06896809566976508,0.45714289606834124,0.05988240250155062,0.06700878527490536,0.06613315314892275,0.050000011920928955,0.05500000715255737,0.06943980765289441,1.0499999523162842
CLF,tb_274_278#0,bo_271#0,271,278,255,4,8.0,3.0826163684959336,0.6677624302474241,0.23592816491369534,5.900302795707959,0.3405137294339773,274,2025-10-23,0.0762293770473107,0.07494336111624567,0.049505828865885046,0.05510254613569619,0.06616851237654195,0.6449999809265137,0.7549996376037598,0.8641607994030507,13.0600004196167
CLIR,tb_253_259#1,bo_251#0,251,259,250,2,1.0,4.07338128802475,0.6729900569716606,0.20000002119276258,2.6746311807852767,0.6799999237060548,253,2025-09-24,0.1321111955294192,0.42803528066219687,0.05217789164309378,0.10901959922303608,0.10361501410758144,0.3000001907348633,0.5499999523162842,0.7874740973361212,7.599999904632568
CLLS,tb_216_226#0,bo_209#0,209,226,202,2,7.0,9.375022945603622,0.14223078126643426,0.11290319851608271,2.460788737263068,0.4654087262847555,216,2025-08-01,0.10509523610704806,0.47966610625507167,0.10471459293344915,0.17676138097144486,0.08222367744232725,0.2420000433921814,0.434999942779541,0.24255985237559585,2.950000047683716
CLNN,tb_233_235#1,bo_229#0,229,235,227,2,2.0,4.408851529268786,0.27170015610306475,0.09106829727715128,1.9138744282843205,0.5524862053113337,233,2025-08-26,0.08038399234025732,1.0519622197924516,0.0661801238213117,0.08704569727967598,0.07118397293205075,0.24500000476837158,0.44499993324279785,0.3829697825207923,5.380000114440918
CLNN,tb_239_240#0,bo_237#0,237,240,227,3,8.0,2.4545318898486332,0.4107699080881528,0.12018486293980331,1.898872623366073,0.7651933890872784,239,2025-09-04,0.08797607068857109,0.9866257233247409,0.07381836954537918,0.09954567423251649,0.07568816252073157,0.3900001049041748,0.5799999237060547,0.4503445525619815,5.949999809265137
CLNN,tb_246_257#0,bo_241#0,241,257,227,4,4.0,3.300072612852475,0.4969993464697473,0.1746478574329411,2.4949726391514355,0.8314918022205859,246,2025-09-15,0.09191020340514895,1.196710085873044,0.09237750909941304,0.10487748605225355,0.07753015760105855,0.5350000858306885,0.6349999904632568,0.48456348500661595,6.25
CLPT,tb_257#1,bo_253#0,253,257,251,2,2.0,29.622696462613852,0.6140493465183932,0.06029470794649678,2.1985178907452125,0.7214286620519614,257,2025-09-30,0.06512708789662158,0.3813675592836143,0.06052942573780484,0.0718441599890269,0.05488881976255648,0.6549997329711914,1.4349994659423828,1.1960274328783211,21.790000915527344
CLPT,tb_257#2,bo_255#0,255,257,251,3,2.0,2.8221357731993186,1.2753792581760306,0.06029470794649678,1.058507471771008,0.9241071075048977,257,2025-09-30,0.06512708789662158,0.3813675592836143,0.06052942573780484,0.0718441599890269,0.05488881976255648,0.6549997329711914,1.4349994659423828,1.1960274328783211,21.790000915527344
CLYM,tb_313_314#1,bo_309#0,309,314,307,2,2.0,13.490980027203092,0.14192357564146738,0.16182576390645564,5.495917124994196,0.5789473882342313,313,2025-12-18,0.09478960574674973,0.4366810734858484,0.07790938783662718,0.12282119516874843,0.0788034311590245,0.14400005340576172,0.4025000333786011,0.3451590374948643,4.380000114440918
CLYM,tb_313_314#2,bo_311#0,311,314,307,3,2.0,5.3447041503796475,0.3153830985028346,0.12931032799512063,1.9024478720668532,1.431578917648653,313,2025-12-18,0.09478960574674973,0.4366810734858484,0.07790938783662718,0.12282119516874843,0.0788034311590245,0.14400005340576172,0.4025000333786011,0.3451590374948643,4.380000114440918
CMBMF,tb_209#2,bo_206#0,206,209,202,3,3.0,1.2000798595465674,0.07921053353904313,0.2885906469832129,5.428571776318786,1.1222272039670145,209,2025-07-23,0.13236287197996266,0.09009011040820591,0.11416874230517776,0.17136210119542508,0.11236499973628858,0.05419999361038208,0.14485004544258118,0.12472515131467454,1.1100000143051147
CMP,tb_161_163#0,bo_158#0,158,163,146,4,8.0,3.4739912184567956,0.5590540590811439,0.04709969059722518,1.699300358360452,0.5685588981355043,161,2025-05-13,0.04481144375029403,0.15454685423850875,0.046396476024055104,0.05259509069808631,0.0408662996884104,0.5999999046325684,0.8000001907348633,0.8062920741452299,19.729999542236328
CMPX,tb_87#0,bo_80#0,80,87,76,2,4.0,2.64185424707703,0.22966492990779644,0.19143495908290603,2.6081473447090806,0.7272728106358699,87,2025-01-27,0.10663561057343604,0.4468085178336678,0.11853151822872662,0.13810288067986787,0.09082750378243735,0.2800000309944153,0.32200008630752563,0.2561335546030833,2.819999933242798
CNET,tb_251_259#0,bo_248#0,248,259,245,2,3.0,0.7153806847215126,0.1993491782502881,0.17446802725560726,2.0566919362834986,0.22754491317173464,251,2025-09-22,0.104019939404646,0.14946458370745344,0.08358689793784299,0.1376453497100655,0.08872217258274423,0.125,0.25,0.19341434215322642,2.180000066757202
CNET,tb_253_259#0,bo_251#0,251,259,245,3,3.0,0.28627652292950034,0.21740166442760714,0.08695654427396825,0.9199563775663461,0.30538929507690615,253,2025-09-24,0.09734054788359828,0.1363377410318695,0.08788941594405367,0.1376453497100655,0.08510378963954299,0.1600000262260437,0.25,0.18978145251940684,2.2300000190734863
CNTB,tb_298_299#1,bo_291#0,291,299,290,2,1.0,18.705351038653696,0.1803411734421226,0.17682924657475,3.2161259275170218,0.482142909094186,298,2025-11-26,0.1037189148028407,0.024835643595875312,0.10120456944114034,0.13851627631382452,0.09032498298001676,0.17750000953674316,0.38999998569488525,0.2556196949421981,2.8299999237060547
CNTB,tb_298_299#2,bo_293#0,293,299,290,3,2.0,10.73448516801118,0.2155339513110568,0.17682924657475,2.690991002475539,0.875000115306608,298,2025-11-26,0.1037189148028407,0.024835643595875312,0.10120456944114034,0.13851627631382452,0.09032498298001676,0.17750000953674316,0.38999998569488525,0.2556196949421981,2.8299999237060547
COCH,tb_164_166#0,bo_162#0,162,166,159,2,3.0,5.019820819789106,0.13588171228409043,0.16230363779948137,2.2813956165890694,0.11842109803677991,164,2025-05-16,0.08690069353606611,0.058921210312226746,0.09035714542683286,0.07777538653634891,0.0831380193787002,0.13100004196166992,0.12999999523162842,0.13967186819545369,1.6799999475479126
COE,tb_183_187#2,bo_179#0,179,187,175,3,2.0,6.984566929133858,1.2122615679103237,0.16098243735290557,4.244132361041439,0.39102246637976834,183,2025-06-13,0.06832735636967463,0.47370325893694804,0.046867859512519046,0.07692680198097443,0.060254273755935235,1.0375003814697266,1.984999656677246,1.6588001978742235,27.530000686645508
COHN,tb_296_299#1,bo_288#0,288,299,286,2,2.0,1.1349802101815205,0.607307451579023,0.1566255776887068,3.62937467622804,0.36924681866662623,296,2025-11-24,0.06397871542807596,1.1896976815945137,0.06903626527569043,0.06903626527569043,0.054461868737875,0.6886730836016879,0.8732914364947639,0.6822943375446273,12.52792739868164
COHN,tb_296_299#2,bo_290#0,290,299,286,3,2.0,2.4695794201714985,0.6069491471965699,0.1566255776887068,3.6315172294519193,0.45502091683615475,296,2025-11-24,0.06397871542807596,1.1896976815945137,0.06903626527569043,0.06903626527569043,0.054461868737875,0.6886730836016879,0.8732914364947639,0.6822943375446273,12.52792739868164
COOT,tb_274#1,bo_268#0,268,274,263,3,1.0,108.40125452916196,0.11413738149302442,0.6444444391462538,25.40797710814294,2.707865251313102,274,2025-10-23,0.21633780329411922,0.1271676451934678,0.15184116054360075,0.17724490918129168,0.17031434349839672,0.13899999856948853,0.3049999475479126,0.2946438175007146,1.7300000190734863
COSM,tb_215#1,bo_213#0,213,215,210,2,3.0,4.630569168188078,0.05293525276980416,0.11458328870745897,2.0780094350133567,0.7157464198969328,215,2025-07-31,0.08226790129962094,0.38378373502030594,0.07516629887942017,0.11872153837258759,0.07018105435683902,0.03399999439716339,0.09400001168251038,0.06491747611669946,0.925000011920929
CPIX,tb_321_323#1,bo_312#0,312,323,310,2,2.0,6.915638895036516,0.23069813162932537,0.18082789979049324,2.7898917834902752,0.5375495199937488,321,2025-12-31,0.08682365540668403,0.35175881506384976,0.09672657882076266,0.09326561336690134,0.08118120458869199,0.2442665061182493,0.2985478795035472,0.25054853683315004,3.086287498474121
CPIX,tb_321_323#2,bo_313#0,313,323,310,3,1.0,4.50841426885722,0.2457915467461687,0.18082789979049324,2.6185718362555743,0.7312254222909029,321,2025-12-31,0.08682365540668403,0.35175881506384976,0.09672657882076266,0.09326561336690134,0.08118120458869199,0.2442665061182493,0.2985478795035472,0.25054853683315004,3.086287498474121
CPPKF,tb_198_199#0,bo_195#0,195,199,191,2,4.0,17.758389261744966,0.025450485778673013,0.10146699560463118,3.261234579698543,0.180327888074596,198,2025-07-08,0.037704804439094096,0.3090620673375013,0.02721868834114449,0.07321873279013136,0.036541507209182145,0.015999972820281982,0.05050000548362732,0.028831248264554243,0.7889999747276306
CRCT,tb_160_166#1,bo_158#0,158,166,157,2,1.0,3.2154987202720124,0.27544671327197856,0.07066869183532015,1.4261108807911342,0.2682445680315768,160,2025-05-12,0.05501914665960297,0.1741248349121189,0.04891242193851474,0.05160244391873202,0.05071402395362884,0.19218490050642667,0.22175188158648496,0.26776021490664326,5.279806137084961
CREX,tb_175_178#1,bo_169#0,169,178,163,4,2.0,8.310222266720064,0.20060522022897048,0.28020568719618105,5.433558266049937,0.6649215300156825,175,2025-06-03,0.11308903110483946,0.219277836442561,0.13248627972439087,0.17082912940514705,0.09645578752175454,0.3199999928474426,0.5350000858306885,0.304800296847611,3.1600000858306885
CRLBF,tb_240_243#0,bo_231#0,231,243,222,3,8.0,1.268256331577396,0.13995522866570748,0.3148148080012981,3.6440224157785934,0.6546184424914903,240,2025-09-05,0.155205275084847,0.27003218075347263,0.1619565323009125,0.1461907742478949,0.13015729079786387,0.19500002264976501,0.20850002765655518,0.15618875516381991,1.2000000476837158
CRLBF,tb_240_243#1,bo_235#0,235,243,222,4,4.0,2.422944968770814,0.14217906650433346,0.3148148080012981,3.5870258752030324,0.9812584479811819,240,2025-09-05,0.155205275084847,0.27003218075347263,0.1619565323009125,0.1461907742478949,0.13015729079786387,0.19500002264976501,0.20850002765655518,0.15618875516381991,1.2000000476837158
CTMX,tb_258_270#2,bo_256#0,256,270,253,3,2.0,2.2197546752421258,0.20265857002273632,0.08464844957111678,1.4556494592963432,0.5308057723513757,258,2025-10-01,0.06660530119866104,0.383495461460705,0.05970241199004807,0.07720520976044556,0.06092847101331427,0.1350001096725464,0.23749995231628418,0.204110372084011,3.3499999046325684
CTOR,tb_185#2,bo_181#0,181,185,178,3,2.0,0.3158565258039189,0.10089372979114201,0.1907894509816101,2.8743110444360633,0.4639174383522082,185,2025-06-17,0.07865818971559879,3.2689654163174655,0.07889419018711058,0.10183675935109761,0.07734005316622256,0.0729999840259552,0.12550002336502075,0.11214308077888382,1.4500000476837158
CTOR,tb_189_190#0,bo_187#0,187,190,178,4,6.0,13.710939120921957,0.12704895986938738,0.30903794768735027,8.343241710029368,1.7113402441946923,189,2025-06-24,0.11369648239434782,1.2849106336332095,0.1048413194247072,0.17395582927425754,0.09926438795472087,0.11550003290176392,0.24950003623962402,0.2640432804794883,2.6600000858306885
CXDO,tb_108#0,bo_104#0,104,108,97,2,7.0,5.258121960177631,0.262791174270805,0.08603668834784874,2.3212352363318036,0.1790540420808786,108,2025-02-26,0.05372402937209238,0.10044978540183425,0.049676302556905916,0.05023798297328787,0.050041550579728845,0.3000001907348633,0.33050036430358887,0.3337771461846587,6.670000076293945
DBI,tb_309_311#1,bo_306#0,306,311,298,3,2.0,15.669681372443184,0.27194895772798205,0.07085712977818086,2.240832958856467,0.8330612569054034,309,2025-12-12,0.06210663727416082,0.02240441593364939,0.06363793021476005,0.076328881457645,0.053403969228583634,0.23825201537251028,0.4914454261399537,0.4351443395327966,8.148164749145508
DBVT,tb_266_273#0,bo_260#0,260,273,259,2,1.0,7.244435596257217,0.7555634356000791,0.13191989584842756,2.964674659433625,0.2810327715462215,266,2025-10-13,0.0712772320672929,0.3696716178150884,0.08345726621383037,0.11911405890898062,0.061782288118735436,0.8015003204345703,1.7850003242492676,1.0147740352140844,16.424999237060547
DBVT,tb_266_273#1,bo_263#0,263,273,259,3,3.0,4.310421286031042,0.9525557214421335,0.13191989584842756,2.3515682292337594,0.5769613302573311,266,2025-10-13,0.0712772320672929,0.3696716178150884,0.08345726621383037,0.11911405890898062,0.061782288118735436,0.8015003204345703,1.7850003242492676,1.0147740352140844,16.424999237060547
DCTH,tb_170_174#2,bo_164#0,164,174,158,3,5.0,1.1871383647798743,0.8646735001170072,0.11574321206725,2.440225938134343,0.472868293465885,170,2025-05-27,0.05877687752830095,0.05625657940399997,0.04613505121926987,0.05378043256690075,0.055636639106025135,0.7049989700317383,0.877500057220459,0.9129972392403951,16.40999984741211
DCTH,tb_170_174#3,bo_165#0,165,174,158,4,1.0,1.3138799734381053,0.8862682370296875,0.11574321206725,2.3807675992931365,0.5590009402851182,170,2025-05-27,0.05877687752830095,0.05625657940399997,0.04613505121926987,0.05378043256690075,0.055636639106025135,0.7049989700317383,0.877500057220459,0.9129972392403951,16.40999984741211
DDC,tb_183_193#0,bo_173#0,173,193,160,4,2.0,3.1186970390179463,0.7388257517398401,0.34380850541524727,5.967578128328478,2.1707317356833524,183,2025-06-13,0.1779259670964953,0.9985826323891916,0.21324004234892174,0.2370446861619342,0.13111509643770505,1.8620002269744873,2.6374998092651367,1.4435772417889967,11.010000228881836
DDC,tb_183_194#0,bo_174#0,174,194,160,5,1.0,3.919265794931143,0.8331953368141045,0.34380850541524727,5.291676755642014,3.3373983377379393,183,2025-06-13,0.1779259670964953,0.9884079517411409,0.21324004234892174,0.2370446861619342,0.13111509643770505,1.8620002269744873,2.6374998092651367,1.4435772417889967,11.010000228881836
DDL,tb_315_317#1,bo_312#0,312,317,304,3,1.0,9.873142329570838,0.11557293703901651,0.1620000203450521,4.20513723616011,0.44615377655631394,315,2025-12-22,0.06741806391493008,0.27635282554086843,0.06022073320803447,0.07087490877971415,0.05871246099535496,0.11750006675720215,0.16800010204315186,0.1514781448886105,2.5799999237060547
DOMO,tb_173_174#0,bo_168#0,168,174,160,2,8.0,12.291226306530337,0.40222733810898853,0.07153613165416753,2.3618479383609734,0.3247864392395896,173,2025-05-30,0.05427861437377306,0.288622589236846,0.04333899131190549,0.046786539006114874,0.048689173377198636,0.39499998092651367,0.49450063705444336,0.6183524926036998,12.699999809265137
DOUG,tb_177_187#0,bo_169#0,169,187,161,3,5.0,26.43724338803823,0.12757543421701806,0.1937500358559186,4.859870772009143,0.5343915964640633,177,2025-06-05,0.07420346217035718,0.13054860105844898,0.06153577322157469,0.06078358533197961,0.06617967947964834,0.15999996662139893,0.17250001430511475,0.1773615454234278,2.680000066757202
DOUG,tb_177_187#1,bo_170#0,170,187,161,4,1.0,3.4896814962820053,0.1977486270239742,0.16206562945679745,2.523406002807551,0.5873015993156252,177,2025-06-05,0.07420346217035718,0.13054860105844898,0.06153577322157469,0.06078358533197961,0.06617967947964834,0.15999996662139893,0.17250001430511475,0.1773615454234278,2.680000066757202
DRIO,tb_259#0,bo_256#0,256,259,254,2,2.0,6.832076855107067,1.4600241292405336,0.0845356201452311,1.0273802808863581,0.6355578905162014,259,2025-10-02,0.09490059046339044,0.027214782912365454,0.12016021429138923,0.1401055496781618,0.08447714254070134,1.1499996185302734,1.3380000591278076,1.458920290348479,17.270000457763672
DRIO,tb_259#1,bo_257#0,257,259,254,3,1.0,2.3447151572270974,1.632093797237722,0.0845356201452311,0.9190648249130733,0.8091762362264172,259,2025-10-02,0.09490059046339044,0.027214782912365454,0.12016021429138923,0.1401055496781618,0.08447714254070134,1.1499996185302734,1.3380000591278076,1.458920290348479,17.270000457763672
DRSHF,tb_179_181#1,bo_177#0,177,181,176,2,1.0,3.2883678742654174,0.06105162498494284,0.2,4.094895100034725,0.23497264342294022,179,2025-06-09,0.08306083968497921,1.7780580161957282,0.07273601904001757,0.08797152138550654,0.08332575871613256,0.0599999725818634,0.07649996876716614,0.0849922723011425,1.0199999809265137
DRSHF,tb_187#0,bo_185#0,185,187,176,3,8.0,3.3503452662184263,0.09323110988255082,0.1015151951650159,1.4372891528515892,0.3879780886816775,187,2025-06-20,0.07791509489319957,1.3035020350464186,0.07807422519921828,0.08007960581056572,0.06897236431998643,0.07899993658065796,0.09700000286102295,0.08862948584898153,1.284999966621399
DRTTF,tb_280#1,bo_277#0,277,280,274,2,3.0,1.8677347242921014,0.026206731070344328,0.06145255349704021,1.67895909817209,0.1376000404357911,280,2025-10-31,0.03767588867375748,0.09195404070689062,0.03825083497881733,0.03552549426524947,0.03703261941977073,0.025000005960464478,0.025000005960464478,0.02577470237450221,0.6959999799728394
DRTTF,tb_285_301#0,bo_281#0,281,301,274,3,4.0,0.5780100088313217,0.025503917743713418,0.12105264313663487,3.60728922332225,0.21599998474121085,285,2025-11-07,0.05908604718417886,0.06038976607222611,0.05099265911198542,0.0471789925886176,0.05075970913077758,0.03200000524520874,0.03200000524520874,0.034973440123596294,0.6890000104904175
DVLT,tb_267_274#0,bo_255#0,255,274,252,3,1.0,11.420008880276297,0.11421260022012517,0.45806451637712653,12.432953582598152,1.6585366899665104,267,2025-10-14,0.18847884061169987,0.9275818701868866,0.2441019795305701,0.23815231783544275,0.12763144737519286,0.3399999737739563,0.39499998092651367,0.2795128770548024,2.190000057220459
DVLT,tb_267_274#1,bo_256#0,256,274,252,4,1.0,4.704077849668624,0.1453402724844683,0.45806451637712653,9.770175415326838,1.8048780150955306,267,2025-10-14,0.18847884061169987,0.9275818701868866,0.2441019795305701,0.23815231783544275,0.12763144737519286,0.3399999737739563,0.39499998092651367,0.2795128770548024,2.190000057220459
DVLT,tb_267_274#2,bo_258#0,258,274,252,5,2.0,3.074226103583452,0.15460462761778676,0.45806451637712653,9.184718329358011,2.3170732345558367,267,2025-10-14,0.18847884061169987,0.9275818701868866,0.2441019795305701,0.23815231783544275,0.12763144737519286,0.3399999737739563,0.39499998092651367,0.2795128770548024,2.190000057220459
DVLT,tb_267_274#3,bo_261#0,261,274,252,6,3.0,4.103272001425535,0.1819738940103616,0.45806451637712653,7.803316870296796,4.073170589875918,267,2025-10-14,0.18847884061169987,0.9275818701868866,0.2441019795305701,0.23815231783544275,0.12763144737519286,0.3399999737739563,0.39499998092651367,0.2795128770548024,2.190000057220459
EH,tb_102_104#0,bo_99#0,99,104,95,3,3.0,4.360062763020483,1.0166237805598706,0.15490593329625027,4.534618113903221,0.48143785544319884,102,2025-02-18,0.06448616188748835,0.08766386944259434,0.04998547911499511,0.08608191566210374,0.056634247135324,0.9399995803833008,1.8949995040893555,1.4917460781861345,26.34000015258789
ELA,tb_236_237#0,bo_232#0,232,237,224,3,5.0,3.286595722555375,0.361929468846398,0.060802042565581305,1.2985949767774152,0.15419843093643681,236,2025-08-29,0.04974293559965051,0.21256603923184525,0.05203427341847597,0.05058157271791487,0.04652110055506624,0.36999988555908203,0.36999988555908203,0.34751261138582945,7.46999979019165
ELVA,tb_170_172#0,bo_163#0,163,172,163,1,111.0,3.2113424088883464,0.14272525398021868,0.1133721216328401,2.732523460481827,0.037930997061532246,170,2025-05-27,0.05567344473332155,0.49544059508661387,0.05223952649067423,0.056260951049491366,0.05308958663116136,0.1400001049041748,0.1650000810623169,0.16617041223115608,3.130000114440918
EMBC,tb_228_230#1,bo_223#0,223,230,221,2,2.0,1.2786344064909982,0.6023522780505167,0.05203940974913407,1.1794206693129847,0.2857142857142858,228,2025-08-19,0.04600403293939495,0.13975963564540414,0.041481601675883314,0.04383606734965492,0.04319099301207752,0.4756975741575449,0.5136189867954686,0.5655811222095063,13.09488582611084
EMBC,tb_228_230#2,bo_224#0,224,230,221,3,1.0,1.737075190581525,0.6025287253531791,0.05203940974913407,1.179075282301465,0.34555979113833746,228,2025-08-19,0.04600403293939495,0.13975963564540414,0.041481601675883314,0.04383606734965492,0.04319099301207752,0.4756975741575449,0.5136189867954686,0.5655811222095063,13.09488582611084
EMBC,tb_234_239#0,bo_231#0,231,239,221,4,7.0,1.2723753547744296,0.5665488236101659,0.04245282544037524,1.0675556780835662,0.3880310331549095,234,2025-08-27,0.04199360171461062,0.07631271229899661,0.03996222994884523,0.0337608133871139,0.03958674163372368,0.4776174907571935,0.4392167244573999,0.5544883553681985,14.00692081451416
